pid,param,value,.lower,.upper,.width,.point,.interval
10,A,1.3547513003054752,0.6075348563558608,2.4774721718439023,0.95,median,qi
10,B_lRfam,0.7818813413154875,0.3754584307812776,1.4996886740711022,0.95,median,qi
10,B_lRunf,1.3422450146983746,0.6799070964441293,2.4164134892759814,0.95,median,qi
10,sv_lMTRUE,0.9387076353305254,0.6454081895863084,1.3644849308772267,0.95,median,qi
10,t0,0.3991041704152293,0.2444903908406448,0.5438596139077224,0.95,median,qi
10,v_Sfam_lMFALSE,0.634105261542363,-0.5520777893251263,1.788378929876934,0.95,median,qi
10,v_Sfam_lMTRUE,2.3869940865609576,1.502112591679773,3.4223346510083292,0.95,median,qi
10,v_Sunf_lMFALSE,-0.014432572627782914,-1.3248215394250002,1.1406439233262295,0.95,median,qi
10,v_Sunf_lMTRUE,2.3086013539621706,1.38421343468884,3.394188910610689,0.95,median,qi
11,A,4.698064456570778,2.3590452878051353,7.489529225799444,0.95,median,qi
11,B_lRfam,1.2140231147724159,0.5726403896103085,2.1031671073063203,0.95,median,qi
11,B_lRunf,1.6942178610580185,0.8763792886372886,2.727032721432838,0.95,median,qi
11,sv_lMTRUE,1.1850348777661308,0.7970744049038596,1.7887520328051463,0.95,median,qi
11,t0,0.2902924055274032,0.17320352779835008,0.43521943586928236,0.95,median,qi
11,v_Sfam_lMFALSE,2.4917584098663523,1.2062799253870435,3.764670599274081,0.95,median,qi
11,v_Sfam_lMTRUE,3.6577038020980788,2.326058944784416,4.971064215181768,0.95,median,qi
11,v_Sunf_lMFALSE,2.595078566880522,1.2273916805201757,4.019181096604048,0.95,median,qi
11,v_Sunf_lMTRUE,3.6050212814427622,2.2874167043385762,4.891042302072872,0.95,median,qi
12,A,6.269272625304168,4.128613091508668,8.716460538024867,0.95,median,qi
12,B_lRfam,3.963146248687906,2.4566652308157075,5.638525609318132,0.95,median,qi
12,B_lRunf,2.840742543208377,1.8399426417360136,3.922923287206633,0.95,median,qi
12,sv_lMTRUE,0.82419767623908,0.5512591001071017,1.1736497836287245,0.95,median,qi
12,t0,0.1551379062064018,0.0883730830728265,0.275332563840452,0.95,median,qi
12,v_Sfam_lMFALSE,4.068026219301976,2.893051615958247,5.327727098509045,0.95,median,qi
12,v_Sfam_lMTRUE,NA,NA,NA,0.95,median,qi
12,v_Sunf_lMFALSE,2.9018379980418816,1.5182574603531884,4.374344263306569,0.95,median,qi
12,v_Sunf_lMTRUE,4.7104041901740565,3.514100056172773,5.998433437244027,0.95,median,qi
13,A,0.5664998709720481,0.3016904356461255,0.9433144043215875,0.95,median,qi
13,B_lRfam,0.6418328578657815,0.3932466223757861,1.0362987936840384,0.95,median,qi
13,B_lRunf,0.5488750325513974,0.3030412137364159,0.9448997547992005,0.95,median,qi
13,sv_lMTRUE,0.5853926056282973,0.4238716192974067,0.7891053475545824,0.95,median,qi
13,t0,0.26552212598716796,0.1893001901465079,0.3276051875594224,0.95,median,qi
13,v_Sfam_lMFALSE,1.0752479371259105,0.12110917500122831,2.016751162466506,0.95,median,qi
13,v_Sfam_lMTRUE,2.5747263879464435,1.8305710614342436,3.4529179501658622,0.95,median,qi
13,v_Sunf_lMFALSE,1.1823322795248332,0.19948460468622586,2.1163374512239614,0.95,median,qi
13,v_Sunf_lMTRUE,2.1452616582300563,1.444469639073645,3.0114113156232984,0.95,median,qi
14,A,0.967802049714017,0.41592757882849757,1.765872233924611,0.95,median,qi
14,B_lRfam,0.9502499965229634,0.5511782479993347,1.51671696454084,0.95,median,qi
14,B_lRunf,0.8372693980993008,0.4566716701008787,1.3503006549471626,0.95,median,qi
14,sv_lMTRUE,0.8001431411457466,0.5937226589744876,1.0688753618385163,0.95,median,qi
14,t0,0.30059446540286316,0.20729350604383495,0.3956597059327366,0.95,median,qi
14,v_Sfam_lMFALSE,1.236095660666403,0.3124269385232644,2.0985544305181283,0.95,median,qi
14,v_Sfam_lMTRUE,1.5963361588784324,0.90512352238234,2.4356847658778853,0.95,median,qi
14,v_Sunf_lMFALSE,-0.585369273109405,-1.9603963919197198,0.6612735629142683,0.95,median,qi
14,v_Sunf_lMTRUE,2.359573300804059,1.5858694846454042,3.239722052917703,0.95,median,qi
15,A,4.592370472514997,1.2640641543732178,7.7040330588246295,0.95,median,qi
15,B_lRfam,1.253404985242545,0.5417499990926563,2.201202576890625,0.95,median,qi
15,B_lRunf,1.92146335197338,0.9522208459641526,3.079055432598768,0.95,median,qi
15,sv_lMTRUE,1.0781754552743905,0.7237454009723766,1.5821404913331747,0.95,median,qi
15,t0,0.2901132027840402,0.17075088657648904,0.44527303314786326,0.95,median,qi
15,v_Sfam_lMFALSE,2.322602103433973,0.517144049318571,3.6781593516902245,0.95,median,qi
15,v_Sfam_lMTRUE,3.3467750394772415,1.5788367430178976,4.696279745532236,0.95,median,qi
15,v_Sunf_lMFALSE,1.6663916087138393,-0.502181709451756,3.0886723573466766,0.95,median,qi
15,v_Sunf_lMTRUE,3.5289063297838714,1.78321199885522,4.8549898068454524,0.95,median,qi
16,A,1.2257012860264394,0.38140084524648477,3.0302202262462683,0.95,median,qi
16,B_lRfam,0.9409172391271285,0.4445567527561873,1.8427319215054312,0.95,median,qi
16,B_lRunf,1.15759174148855,0.5870009378891855,2.0616217102088372,0.95,median,qi
16,sv_lMTRUE,0.9846168768027623,0.6884441940117559,1.4182899324143363,0.95,median,qi
16,t0,0.37541250602916654,0.23271139167158156,0.5156637832452292,0.95,median,qi
16,v_Sfam_lMFALSE,1.105507526452719,-0.20478928468100863,2.4081080269619966,0.95,median,qi
16,v_Sfam_lMTRUE,1.6960752656703364,0.6572730771063886,3.032700224835567,0.95,median,qi
16,v_Sunf_lMFALSE,-0.8420730367322129,-2.7264979687362274,0.8871452522202468,0.95,median,qi
16,v_Sunf_lMTRUE,2.244846639004192,1.2028178525538504,3.5267570652465245,0.95,median,qi
17,A,3.7386092127359567,1.947034146372189,5.9451387304930945,0.95,median,qi
17,B_lRfam,0.9807093609592844,0.5347457386311794,1.6105702483788755,0.95,median,qi
17,B_lRunf,1.2537766502960523,0.7437933805302416,1.9474190797039388,0.95,median,qi
17,sv_lMTRUE,1.1162615867930703,0.7928606967585723,1.5887637285999519,0.95,median,qi
17,t0,0.2717583912105224,0.18297825875373924,0.35912972608986876,0.95,median,qi
17,v_Sfam_lMFALSE,2.358220528860944,1.2396246320435818,3.4584916508981793,0.95,median,qi
17,v_Sfam_lMTRUE,3.0558369790667186,1.896812106314557,4.229371897544659,0.95,median,qi
17,v_Sunf_lMFALSE,1.917790774315224,0.6742494618406303,3.1110554310623257,0.95,median,qi
17,v_Sunf_lMTRUE,3.3923751655366554,2.2426781399609252,4.562701902767283,0.95,median,qi
18,A,4.284770133335148,2.644927298203955,6.548870281265261,0.95,median,qi
18,B_lRfam,2.0579402712027424,1.3137561450374102,3.040909997279581,0.95,median,qi
18,B_lRunf,1.335900803553899,0.8083079473992546,1.9834512331156127,0.95,median,qi
18,sv_lMTRUE,0.9842016513093153,0.7131257707515566,1.3423198336469822,0.95,median,qi
18,t0,0.20378112057752318,0.13456029613279086,0.28341113262474543,0.95,median,qi
18,v_Sfam_lMFALSE,2.9582558472082905,1.9569826299864297,4.091067882806784,0.95,median,qi
18,v_Sfam_lMTRUE,3.3711360268256048,2.3375092362555816,4.557312764259545,0.95,median,qi
18,v_Sunf_lMFALSE,2.3251604336325498,1.1845555149384048,3.6036279048830253,0.95,median,qi
18,v_Sunf_lMTRUE,3.732381224773267,2.6540990886517473,4.886005627465608,0.95,median,qi
19,A,3.3963566323778296,1.718595823212664,5.485045248828135,0.95,median,qi
19,B_lRfam,1.602713149993749,0.8112836238022033,2.6133662546018996,0.95,median,qi
19,B_lRunf,1.94675957775562,0.9726684641478194,3.0498208936800784,0.95,median,qi
19,sv_lMTRUE,0.99110443208887955,0.7038151329777419,1.358479703695872,0.95,median,qi
19,t0,0.2895538851152315,0.1757985916088415,0.4600527940393594,0.95,median,qi
19,v_Sfam_lMFALSE,1.8872842102309493,0.6551999287137198,3.0189862957454805,0.95,median,qi
19,v_Sfam_lMTRUE,3.108905242852292,2.002553217973873,4.2877197732338885,0.95,median,qi
19,v_Sunf_lMFALSE,0.8912428637242567,-0.5358984659309126,2.112445314995311,0.95,median,qi
19,v_Sunf_lMTRUE,3.2677902316687097,2.110216766543065,4.4191939438042525,0.95,median,qi
2,A,1.078078885969693,0.3973852043084477,2.20269559739787,0.95,median,qi
2,B_lRfam,1.0938818334784597,0.5561294964635194,1.8645028486004427,0.95,median,qi
2,B_lRunf,1.2588190246638709,0.6425825084843116,2.0635486444958584,0.95,median,qi
2,sv_lMTRUE,0.9043145513197086,0.6613802852478513,1.2349483062174589,0.95,median,qi
2,t0,0.3301175989827415,0.20238798961208015,0.4824867086615579,0.95,median,qi
2,v_Sfam_lMFALSE,1.3637234998031214,0.2906556905335915,2.3386728013157567,0.95,median,qi
2,v_Sfam_lMTRUE,1.5611979211068228,0.7426043838640992,2.491738345134737,0.95,median,qi
2,v_Sunf_lMFALSE,-1.249276441550579,-2.804487531601993,0.13587510628191854,0.95,median,qi
2,v_Sunf_lMTRUE,2.53583756817855,1.6311770124171585,3.526985451914605,0.95,median,qi
20,A,0.5703938394846022,0.1893701514554036,1.9039802778679733,0.95,median,qi
20,B_lRfam,0.5036786418570416,0.25884496301735993,1.1088983392756178,0.95,median,qi
20,B_lRunf,0.6151855814236638,0.32118871344978117,1.277313238530821,0.95,median,qi
20,sv_lMTRUE,0.7808195093044707,0.5539648894509634,1.129571022865157,0.95,median,qi
20,t0,0.4243623715996316,0.2896424636719314,0.5125854622390189,0.95,median,qi
20,v_Sfam_lMFALSE,0.25805290979558515,-0.937838225928375,1.7523834044702238,0.95,median,qi
20,v_Sfam_lMTRUE,1.0564368262928014,0.30180279049977315,2.3603240592842396,0.95,median,qi
20,v_Sunf_lMFALSE,-1.055302196149153,-2.7058077000018437,0.8380809760365133,0.95,median,qi
20,v_Sunf_lMTRUE,1.3754939801002344,0.631390600044933,2.6874368730439757,0.95,median,qi
21,A,5.47735531390971,3.4920997071330206,7.8506868530697,0.95,median,qi
21,B_lRfam,2.257944992955408,1.3357808221236527,3.2971904708615924,0.95,median,qi
21,B_lRunf,NA,NA,NA,0.95,median,qi
21,sv_lMTRUE,0.9683214771416828,0.6885930330728345,1.335116037081902,0.95,median,qi
21,t0,0.2028199223099624,0.12424556441771062,0.3272954788140122,0.95,median,qi
21,v_Sfam_lMFALSE,3.4617310955435228,2.3672020657420525,4.635005454412253,0.95,median,qi
21,v_Sfam_lMTRUE,3.6766836787175783,2.5512252604824153,4.819995192447877,0.95,median,qi
21,v_Sunf_lMFALSE,2.6864698851599798,1.5083547082481699,3.925251862006756,0.95,median,qi
21,v_Sunf_lMTRUE,4.100974506360664,2.967309412678004,5.266833073489677,0.95,median,qi
22,A,0.7472153067155654,0.3299377955214988,1.4116342088855909,0.95,median,qi
22,B_lRfam,0.6236313207131724,0.33761842608793746,1.1182336594302311,0.95,median,qi
22,B_lRunf,0.772585067576643,0.42868408878084036,1.3465030780820102,0.95,median,qi
22,sv_lMTRUE,0.9282121260661911,0.6748197751276896,1.349975108358298,0.95,median,qi
22,t0,0.40578203286411113,0.2883924998152005,0.5078897047933736,0.95,median,qi
22,v_Sfam_lMFALSE,0.46166883893584254,-0.5191624413627931,1.4135993832376603,0.95,median,qi
22,v_Sfam_lMTRUE,1.7643002935164045,1.0405617551911275,2.634437580539459,0.95,median,qi
22,v_Sunf_lMFALSE,-0.6783962242046481,-2.0181904038286325,0.5133809828325155,0.95,median,qi
22,v_Sunf_lMTRUE,2.0711349196630717,1.3415443895032024,2.937569534970671,0.95,median,qi
23,A,2.1317193300291244,0.837719761244536,3.738468770345651,0.95,median,qi
23,B_lRfam,1.2976597415086133,0.6950212398354969,2.1401543099189175,0.95,median,qi
23,B_lRunf,0.9033225099755878,0.4600651012608339,1.4872043401440922,0.95,median,qi
23,sv_lMTRUE,0.8870437782454829,0.6194108877811204,1.2170105675474159,0.95,median,qi
23,t0,0.2726368986921607,0.18209379519370453,0.3710979920216337,0.95,median,qi
23,v_Sfam_lMFALSE,1.8052737730951631,0.5427404806118267,2.8832262596481426,0.95,median,qi
23,v_Sfam_lMTRUE,2.205040690601144,1.1056086825254594,3.3467334194975544,0.95,median,qi
23,v_Sunf_lMFALSE,0.5581513667923567,-1.1408895486466986,1.8774937199527977,0.95,median,qi
23,v_Sunf_lMTRUE,2.775393355904403,1.5811819342412947,3.9021177379833603,0.95,median,qi
24,A,2.7313673110586074,0.9475046748234456,5.170377363174579,0.95,median,qi
24,B_lRfam,1.403364972791532,0.6187114320177405,2.432020628081867,0.95,median,qi
24,B_lRunf,1.6862213279359382,0.7764347561004579,2.746312039478914,0.95,median,qi
24,sv_lMTRUE,0.9508245382058927,0.6763029536091841,1.2994917926525384,0.95,median,qi
24,t0,0.3033383699389812,0.18093035780370373,0.4907642452093366,0.95,median,qi
24,v_Sfam_lMFALSE,1.860598061044932,0.35742301009056304,3.1392848265684172,0.95,median,qi
24,v_Sfam_lMTRUE,2.6192352486679984,1.2663750843449835,3.9364488236111423,0.95,median,qi
24,v_Sunf_lMFALSE,0.6671935594095835,-1.2458724321149137,2.1344690047719146,0.95,median,qi
24,v_Sunf_lMTRUE,3.163640661555619,1.801370549615224,4.445641153635924,0.95,median,qi
25,A,1.2059432595978548,0.34323939254285424,2.723369020007077,0.95,median,qi
25,B_lRfam,0.6428274635622899,0.31283257508955165,1.2648254871751075,0.95,median,qi
25,B_lRunf,0.8527936692812359,0.41336171431402385,1.63225455916181,0.95,median,qi
25,sv_lMTRUE,0.9789288556168009,0.6663443027932393,1.457900117087978,0.95,median,qi
25,t0,0.39258584405424224,0.2638319173225796,0.5014647264975285,0.95,median,qi
25,v_Sfam_lMFALSE,0.8727869155387342,-0.5440737088390373,2.1957449912320643,0.95,median,qi
25,v_Sfam_lMTRUE,1.942768350299025,0.8532965667557502,3.222448038998262,0.95,median,qi
25,v_Sunf_lMFALSE,0.08772222474237643,-1.7656150085406197,1.5251842594000045,0.95,median,qi
25,v_Sunf_lMTRUE,2.0504529959587536,0.9283650206008397,3.35270486529639,0.95,median,qi
26,A,2.5677205343572815,1.072860458549739,4.4610965982433335,0.95,median,qi
26,B_lRfam,1.0025625199209764,0.46023811813905013,1.7760788881685368,0.95,median,qi
26,B_lRunf,1.2982493009358294,0.6444383191548338,2.1772906148724256,0.95,median,qi
26,sv_lMTRUE,1.04336923741683,0.7611427355218721,1.446960232924904,0.95,median,qi
26,t0,0.3264903646554371,0.20801038433448282,0.45748592874776023,0.95,median,qi
26,v_Sfam_lMFALSE,1.7740176967550716,0.4429415354918331,2.96438618188467,0.95,median,qi
26,v_Sfam_lMTRUE,2.8622561079919686,1.5715144283644928,4.087322465463901,0.95,median,qi
26,v_Sunf_lMFALSE,1.4057038351442164,-0.16593307270265195,2.6581200219391334,0.95,median,qi
26,v_Sunf_lMTRUE,2.9693159772112687,1.7098396438403127,4.1744312630762455,0.95,median,qi
27,A,0.4679182965199311,0.19020368764414913,0.9824643893474403,0.95,median,qi
27,B_lRfam,0.765531281912814,0.4641247377754044,1.2217618146161977,0.95,median,qi
27,B_lRunf,0.5101027883051773,0.2772679920637675,0.8646256697843927,0.95,median,qi
27,sv_lMTRUE,0.5744929753728185,0.4154309937613416,0.7786939181465984,0.95,median,qi
27,t0,0.27810203852268933,0.19220015672302,0.3551970246566471,0.95,median,qi
27,v_Sfam_lMFALSE,0.7742281914145227,-0.08568729578250418,1.606777152898818,0.95,median,qi
27,v_Sfam_lMTRUE,1.4223091937947572,0.8771250550121824,2.178770088424179,0.95,median,qi
27,v_Sunf_lMFALSE,-0.7659107965133687,-2.11685101608308,0.5010351231769449,0.95,median,qi
27,v_Sunf_lMTRUE,1.8160329732301226,1.2188595712326051,2.599349558201961,0.95,median,qi
28,A,2.0850161989948957,1.1172803461052054,3.239637565777148,0.95,median,qi
28,B_lRfam,1.4449771533132822,0.8551561104294142,2.2175471492895658,0.95,median,qi
28,B_lRunf,1.1079971882947004,0.6138084593176383,1.6913953445238588,0.95,median,qi
28,sv_lMTRUE,0.8001990405873519,0.5824465769572006,1.0629088242471056,0.95,median,qi
28,t0,0.26364512958421776,0.1721783024020765,0.37578440452520423,0.95,median,qi
28,v_Sfam_lMFALSE,1.855646727596795,0.9360153805341106,2.723432584466475,0.95,median,qi
28,v_Sfam_lMTRUE,2.192952547048069,1.371496863433062,3.1043641034971934,0.95,median,qi
28,v_Sunf_lMFALSE,-0.1457833899412827,-1.534977868612761,1.0386062072576279,0.95,median,qi
28,v_Sunf_lMTRUE,2.9213926434210897,2.0125059298410073,3.8688111024037073,0.95,median,qi
29,A,0.6106364581072719,0.17492952738561174,2.1370019137624245,0.95,median,qi
29,B_lRfam,0.4172212307602331,0.20060923759620014,1.0190199193840472,0.95,median,qi
29,B_lRunf,0.503371091882042,0.24457383765078664,1.2092706462319212,0.95,median,qi
29,sv_lMTRUE,0.742743514919975,0.5012394967026074,1.1659853298909018,0.95,median,qi
29,t0,0.45327702478282295,0.3025168623746559,0.548751135914026,0.95,median,qi
29,v_Sfam_lMFALSE,0.09351565179790294,-1.2069156440297721,1.8262860444137134,0.95,median,qi
29,v_Sfam_lMTRUE,1.1747253377382245,0.34321136885128145,2.657814643253107,0.95,median,qi
29,v_Sunf_lMFALSE,-0.5067149360594528,-2.256943251428942,1.3836889310926672,0.95,median,qi
29,v_Sunf_lMTRUE,1.1980571968946294,0.411652487795654,2.701812523776809,0.95,median,qi
3,A,1.5388193244713817,0.6282296288922142,2.7385002950084747,0.95,median,qi
3,B_lRfam,0.8174728022488211,0.45451109689221725,1.3348345087769413,0.95,median,qi
3,B_lRunf,1.3220877484830131,0.780320583506143,2.046481450039283,0.95,median,qi
3,sv_lMTRUE,0.8737961245159791,0.6236592431411251,1.1755823908886625,0.95,median,qi
3,t0,0.3209524160413809,0.21874318136388737,0.4241581986833614,0.95,median,qi
3,v_Sfam_lMFALSE,0.995170340757658,-0.05154527335212424,1.9664775381730957,0.95,median,qi
3,v_Sfam_lMTRUE,2.096185638193995,1.2602915221060882,3.024865963313077,0.95,median,qi
3,v_Sunf_lMFALSE,-0.04234861944061147,-1.3814874738895015,1.0700858267917037,0.95,median,qi
3,v_Sunf_lMTRUE,2.459065950668938,1.576979671169719,3.417357203525508,0.95,median,qi
30,A,0.8327824012950559,0.33157549852846047,1.6281600381678054,0.95,median,qi
30,B_lRfam,0.8117247811069777,0.47923227698504967,1.3232661984934893,0.95,median,qi
30,B_lRunf,0.8595972691357903,0.49999776111130934,1.3828127088020559,0.95,median,qi
30,sv_lMTRUE,0.7341786187449584,0.5335863397824423,0.9798397318015226,0.95,median,qi
30,t0,0.31586715046525615,0.21665673610396982,0.406903439087413,0.95,median,qi
30,v_Sfam_lMFALSE,0.9127135678452554,-0.021112565453934674,1.8095651311165646,0.95,median,qi
30,v_Sfam_lMTRUE,1.6294208611533412,0.9710655740903645,2.4702109024613836,0.95,median,qi
30,v_Sunf_lMFALSE,-0.6669260869305926,-2.0223847401476647,0.5645076520349697,0.95,median,qi
30,v_Sunf_lMTRUE,2.0917591572407126,1.3807294115472548,2.9570665999386,0.95,median,qi
31,A,3.3201945147966905,1.5732077707973813,5.440683368188764,0.95,median,qi
31,B_lRfam,1.4753031510659362,0.7238342269307452,2.4040069808778872,0.95,median,qi
31,B_lRunf,3.1432610619275074,1.8020065954097964,4.689698870851468,0.95,median,qi
31,sv_lMTRUE,1.0225766861813292,0.731316212069366,1.4136060767882335,0.95,median,qi
31,t0,0.2740959814283167,0.162317374565063,0.43939790481674845,0.95,median,qi
31,v_Sfam_lMFALSE,2.2778637060366718,0.9604264776878064,3.4823811794997055,0.95,median,qi
31,v_Sfam_lMTRUE,3.3266870718410013,2.1452482055045357,4.5201707230658315,0.95,median,qi
31,v_Sunf_lMFALSE,1.6604308751063168,0.36333731121052015,2.8278869439515786,0.95,median,qi
31,v_Sunf_lMTRUE,3.615928125116979,2.397009201337657,4.829703782414714,0.95,median,qi
4,A,4.69388606932293,2.8763546172297794,6.711744089600022,0.95,median,qi
4,B_lRfam,2.1897437008454474,1.1083068714706323,3.24873644109604,0.95,median,qi
4,B_lRunf,2.4457009237220255,1.2914699957584574,3.5344728300858463,0.95,median,qi
4,sv_lMTRUE,0.9143125289613532,0.6183969763831126,1.3293915807403012,0.95,median,qi
4,t0,0.20918946539527192,0.12158148857598745,0.4081835032709575,0.95,median,qi
4,v_Sfam_lMFALSE,3.3742350075799483,2.1786330968273058,4.616182221049757,0.95,median,qi
4,v_Sfam_lMTRUE,4.015246359065673,2.842475278369689,5.2679836018255894,0.95,median,qi
4,v_Sunf_lMFALSE,2.9407917911500805,1.707053014279429,4.229236776076399,0.95,median,qi
4,v_Sunf_lMTRUE,4.186413850042845,2.9985837626464287,5.431180482152336,0.95,median,qi
5,A,0.5538106010839696,0.218053493877648,1.1940917377191165,0.95,median,qi
5,B_lRfam,0.4584946088125347,0.24815849555202726,0.8576252514484302,0.95,median,qi
5,B_lRunf,0.5178150319154425,0.2782150562083718,0.9598184769387635,0.95,median,qi
5,sv_lMTRUE,0.8488569492606919,0.6031581871395186,1.234596336512004,0.95,median,qi
5,t0,0.42203220681513187,0.31618426071734224,0.5003221830297878,0.95,median,qi
5,v_Sfam_lMFALSE,0.28542638114962593,-0.7698460468044288,1.3374067180667883,0.95,median,qi
5,v_Sfam_lMTRUE,1.3327399250577436,0.6222611340800192,2.24672114919626,0.95,median,qi
5,v_Sunf_lMFALSE,-0.5602903986532571,-2.000530343223793,0.7400618023901915,0.95,median,qi
5,v_Sunf_lMTRUE,1.588948436904262,0.8692613723088779,2.5086782655840834,0.95,median,qi
6,A,0.8850380001516651,0.517037870480411,1.3475711097995517,0.95,median,qi
6,B_lRfam,0.9373435624705695,0.5594341990033692,1.4557954312700678,0.95,median,qi
6,B_lRunf,0.8651793439037617,0.49544529555995326,1.3765154809320492,0.95,median,qi
6,sv_lMTRUE,0.6316464528559123,0.4664048825373969,0.843786775330636,0.95,median,qi
6,t0,0.23514929028369302,0.15431308563265997,0.3144944250201983,0.95,median,qi
6,v_Sfam_lMFALSE,2.035890419340409,1.1528666247653283,2.9587411500720187,0.95,median,qi
6,v_Sfam_lMTRUE,2.6812426505220364,1.9099320651269025,3.5997982864506453,0.95,median,qi
6,v_Sunf_lMFALSE,0.8551529233345359,-0.25667442270453583,1.9252964027094521,0.95,median,qi
6,v_Sunf_lMTRUE,2.927475515174872,2.140333430101702,3.852223716114141,0.95,median,qi
7,A,4.046442030454421,2.4635778301288123,5.900324909387937,0.95,median,qi
7,B_lRfam,1.8229274045868862,1.1715665971982452,2.65244911466033,0.95,median,qi
7,B_lRunf,1.7238467136318032,1.0499763164431741,2.5039709103109615,0.95,median,qi
7,sv_lMTRUE,0.8333696736526478,0.6007499234948711,1.1447781748815453,0.95,median,qi
7,t0,0.1924516607516063,0.12434903490814656,0.2742186958946558,0.95,median,qi
7,v_Sfam_lMFALSE,3.0189431850372164,1.9570867102690683,4.123421457104187,0.95,median,qi
7,v_Sfam_lMTRUE,3.7411747457053606,2.6238893994003116,4.9248341762214425,0.95,median,qi
7,v_Sunf_lMFALSE,3.118729986192542,1.9928558646624244,4.351213414482992,0.95,median,qi
7,v_Sunf_lMTRUE,3.6275467870241846,2.4964674906170568,4.747123528701173,0.95,median,qi
8,A,3.8570538681181743,2.274058806627155,5.751843277055825,0.95,median,qi
8,B_lRfam,3.199909012762794,1.9752426166355561,4.62942177487439,0.95,median,qi
8,B_lRunf,4.256058152281657,2.863053279409745,5.726801549265584,0.95,median,qi
8,sv_lMTRUE,0.904705308390541,0.6503900346166903,1.2296268611395949,0.95,median,qi
8,t0,0.18906072148777997,0.10792121086693715,0.3363851351719062,0.95,median,qi
8,v_Sfam_lMFALSE,3.2178977802824744,2.187237166434324,4.317174816342389,0.95,median,qi
8,v_Sfam_lMTRUE,3.3912218193208394,2.368831265694547,4.533665528135552,0.95,median,qi
8,v_Sunf_lMFALSE,1.2639598286922915,-0.0710314266227232,2.5615987038157693,0.95,median,qi
8,v_Sunf_lMTRUE,4.394011402582724,3.3280109080203584,5.566387556646583,0.95,median,qi
9,A,0.8810713896343263,0.321186638232729,1.8841716213473096,0.95,median,qi
9,B_lRfam,0.8360017553803836,0.45060567572482824,1.495707519612594,0.95,median,qi
9,B_lRunf,0.7480107967528554,0.3565228375441039,1.3975309867668342,0.95,median,qi
9,sv_lMTRUE,1.0113299592092828,0.7221947257836145,1.4761884070808187,0.95,median,qi
9,t0,0.36607816781599273,0.24741429981902682,0.4730624897876279,0.95,median,qi
9,v_Sfam_lMFALSE,0.9325610802123242,-0.2723218978285386,2.0458050835921133,0.95,median,qi
9,v_Sfam_lMTRUE,1.551035327592945,0.6623137372463481,2.6075453648140643,0.95,median,qi
9,v_Sunf_lMFALSE,-0.851970342295842,-2.429697969070584,0.5816615290890608,0.95,median,qi
9,v_Sunf_lMTRUE,2.114913804925838,1.1537472113032965,3.200565605284153,0.95,median,qi
